"OBJECTID","ID_0","ISO","NAME_0","ID_1","NAME_1","ID_2","NAME_2","TYPE_2","ENGTYPE_2","NL_NAME_2","VARNAME_2"
686,228,"THA","Thailand",56,"Sakon Nakhon",686,"Phu Phan","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E20><U+0E39><U+0E1E><U+0E32><U+0E19>",NA
687,228,"THA","Thailand",56,"Sakon Nakhon",687,"Sawang Daen Din","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E2A><U+0E27><U+0E48><U+0E32><U+0E07><U+0E41><U+0E14><U+0E19><U+0E14><U+0E34><U+0E19>",NA
688,228,"THA","Thailand",56,"Sakon Nakhon",688,"Song Dao","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E2A><U+0E48><U+0E2D><U+0E07><U+0E14><U+0E32><U+0E27>",NA
689,228,"THA","Thailand",56,"Sakon Nakhon",689,"Tao Ngoi","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E40><U+0E15><U+0E48><U+0E32><U+0E07><U+0E2D><U+0E22>",NA
690,228,"THA","Thailand",56,"Sakon Nakhon",690,"Wanon Niwat","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E27><U+0E32><U+0E19><U+0E23><U+0E19><U+0E34><U+0E27><U+0E32><U+0E2A>",NA
691,228,"THA","Thailand",56,"Sakon Nakhon",691,"Waritchaphum","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E27><U+0E32><U+0E23><U+0E34><U+0E0A><U+0E20><U+0E39><U+0E21><U+0E34>",NA
692,228,"THA","Thailand",57,"Samut Prakan",692,"Bang Bo","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E1A><U+0E32><U+0E07><U+0E1A><U+0E48><U+0E2D>",NA
693,228,"THA","Thailand",57,"Samut Prakan",693,"Bang Plee","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E1A><U+0E32><U+0E07><U+0E1E><U+0E25><U+0E35>",NA
694,228,"THA","Thailand",57,"Samut Prakan",694,"K. Bang Sao Thon","King Amphoe","Minor district","<U+0E01><U+0E34><U+0E48><U+0E07><U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E1A><U+0E32><U+0E07><U+0E40><U+0E2A><U+0E32><U+0E18><U+0E07>",NA
695,228,"THA","Thailand",57,"Samut Prakan",695,"Muang Samut Prakan","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E40><U+0E21><U+0E37><U+0E2D><U+0E07><U+0E2A><U+0E21><U+0E38><U+0E17><U+0E23><U+0E1B><U+0E23><U+0E32><U+0E01><U+0E32><U+0E23>",NA
696,228,"THA","Thailand",57,"Samut Prakan",696,"Phra Pra Daeng","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E1E><U+0E23><U+0E30><U+0E1B><U+0E23><U+0E30><U+0E41><U+0E14><U+0E07>",NA
697,228,"THA","Thailand",57,"Samut Prakan",697,"Phra Samut Jadee","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E1E><U+0E23><U+0E30><U+0E2A><U+0E21><U+0E38><U+0E17><U+0E23><U+0E40><U+0E08><U+0E14><U+0E35><U+0E22><U+0E4C>",NA
698,228,"THA","Thailand",58,"Samut Sakhon",698,"Ban Phaeo","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E1A><U+0E49><U+0E32><U+0E19><U+0E41><U+0E1E><U+0E49><U+0E27>",NA
699,228,"THA","Thailand",58,"Samut Sakhon",699,"Krathum Baen","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E01><U+0E23><U+0E30><U+0E17><U+0E38><U+0E48><U+0E21><U+0E41><U+0E1A><U+0E19>",NA
700,228,"THA","Thailand",58,"Samut Sakhon",700,"Muang Samut Sakhon","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E40><U+0E21><U+0E37><U+0E2D><U+0E07><U+0E2A><U+0E21><U+0E38><U+0E17><U+0E23><U+0E2A><U+0E32><U+0E04><U+0E23>",NA
701,228,"THA","Thailand",59,"Samut Songkhram",701,"Amphawa","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E2D><U+0E31><U+0E21><U+0E1E><U+0E27><U+0E32>",NA
702,228,"THA","Thailand",59,"Samut Songkhram",702,"Bang Khon Ti","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E1A><U+0E32><U+0E07><U+0E04><U+0E19><U+0E17><U+0E35>",NA
703,228,"THA","Thailand",59,"Samut Songkhram",703,"Muang Samut Songkhram","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E40><U+0E21><U+0E37><U+0E2D><U+0E07><U+0E2A><U+0E21><U+0E38><U+0E17><U+0E23><U+0E2A><U+0E07><U+0E04><U+0E23><U+0E32><U+0E21>","Muang Samut Songkram"
704,228,"THA","Thailand",60,"Saraburi",704,"Ban Mo","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E1A><U+0E49><U+0E32><U+0E19><U+0E2B><U+0E21><U+0E2D>",NA
705,228,"THA","Thailand",60,"Saraburi",705,"Chalermphrakiet","Amphoe","District","<U+0E40><U+0E09><U+0E25><U+0E34><U+0E21><U+0E1E><U+0E23><U+0E30><U+0E40><U+0E01><U+0E35><U+0E22><U+0E23><U+0E15>",NA
706,228,"THA","Thailand",60,"Saraburi",706,"Don Phut","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E14><U+0E2D><U+0E19><U+0E1E><U+0E38><U+0E14>",NA
707,228,"THA","Thailand",60,"Saraburi",707,"Kaeng Khoi","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E41><U+0E01><U+0E48><U+0E07><U+0E04><U+0E2D><U+0E22>",NA
708,228,"THA","Thailand",60,"Saraburi",708,"Muak Lek","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E21><U+0E27><U+0E01><U+0E40><U+0E2B><U+0E25><U+0E47><U+0E01>",NA
709,228,"THA","Thailand",60,"Saraburi",709,"Muang Saraburi","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E40><U+0E21><U+0E37><U+0E2D><U+0E07><U+0E2A><U+0E23><U+0E30><U+0E1A><U+0E38><U+0E23><U+0E35>",NA
710,228,"THA","Thailand",60,"Saraburi",710,"Nong Don","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E2B><U+0E19><U+0E2D><U+0E07><U+0E42><U+0E14><U+0E19>",NA
711,228,"THA","Thailand",60,"Saraburi",711,"Nong Khae","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E2B><U+0E19><U+0E2D><U+0E07><U+0E41><U+0E04>",NA
712,228,"THA","Thailand",60,"Saraburi",712,"Nong Saeng","Amphoe","District","<U+0E2B><U+0E19><U+0E2D><U+0E07><U+0E41><U+0E0B><U+0E07>",NA
713,228,"THA","Thailand",60,"Saraburi",713,"Phra Phutthabat","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E1E><U+0E23><U+0E30><U+0E1E><U+0E38><U+0E17><U+0E18><U+0E1A><U+0E32><U+0E17>",NA
714,228,"THA","Thailand",60,"Saraburi",714,"Sao Hai","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E40><U+0E2A><U+0E32><U+0E44><U+0E2B><U+0E49>",NA
715,228,"THA","Thailand",60,"Saraburi",715,"Wang Muang","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E27><U+0E31><U+0E07><U+0E21><U+0E48><U+0E27><U+0E07>",NA
716,228,"THA","Thailand",60,"Saraburi",716,"Wihan Daeng","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E27><U+0E34><U+0E2B><U+0E32><U+0E23><U+0E41><U+0E14><U+0E07>",NA
717,228,"THA","Thailand",61,"Satun",717,"K. Ma Nang","King Amphoe","Minor district","<U+0E01><U+0E34><U+0E48><U+0E07><U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E21><U+0E30><U+0E19><U+0E31><U+0E07>","Ma Nang"
718,228,"THA","Thailand",61,"Satun",718,"Khuan Don","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E04><U+0E27><U+0E19><U+0E42><U+0E14><U+0E19>",NA
719,228,"THA","Thailand",61,"Satun",719,"Khuan Ka Long","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E04><U+0E27><U+0E19><U+0E01><U+0E32><U+0E2B><U+0E25><U+0E07>",NA
720,228,"THA","Thailand",61,"Satun",720,"Langu","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E25><U+0E30><U+0E07><U+0E39>",NA
721,228,"THA","Thailand",61,"Satun",721,"Muang Satun","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E40><U+0E21><U+0E37><U+0E2D><U+0E07><U+0E2A><U+0E15><U+0E39><U+0E25>",NA
722,228,"THA","Thailand",61,"Satun",722,"Tha Phae","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E17><U+0E48><U+0E32><U+0E41><U+0E1E>",NA
723,228,"THA","Thailand",61,"Satun",723,"Thung Wa","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E17><U+0E38><U+0E48><U+0E07><U+0E2B><U+0E27><U+0E49><U+0E32>",NA
724,228,"THA","Thailand",62,"Si Sa Ket",724,"Benchalak","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E40><U+0E1A><U+0E0D><U+0E08><U+0E25><U+0E31><U+0E01><U+0E29><U+0E4C>",NA
725,228,"THA","Thailand",62,"Si Sa Ket",725,"Bung Bun","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E1A><U+0E36><U+0E07><U+0E1A><U+0E39><U+0E23><U+0E13><U+0E4C>",NA
726,228,"THA","Thailand",62,"Si Sa Ket",726,"Huai Thap Than","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E2B><U+0E49><U+0E27><U+0E22><U+0E17><U+0E31><U+0E1A><U+0E17><U+0E31><U+0E19>",NA
727,228,"THA","Thailand",62,"Si Sa Ket",727,"K. Pho Si Suwan","King Amphoe","Minor district","<U+0E01><U+0E34><U+0E48><U+0E07><U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E42><U+0E1E><U+0E18><U+0E34><U+0E4C><U+0E28><U+0E23><U+0E35><U+0E2A><U+0E38><U+0E27><U+0E23><U+0E23><U+0E13>",NA
728,228,"THA","Thailand",62,"Si Sa Ket",728,"K. Sila Lat","King Amphoe","Minor district","<U+0E01><U+0E34><U+0E48><U+0E07><U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E28><U+0E34><U+0E25><U+0E32><U+0E25><U+0E32><U+0E14>",NA
729,228,"THA","Thailand",62,"Si Sa Ket",729,"Kantharalak","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E01><U+0E31><U+0E19><U+0E17><U+0E23><U+0E25><U+0E31><U+0E01><U+0E29><U+0E4C>",NA
730,228,"THA","Thailand",62,"Si Sa Ket",730,"Kanthararom","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E01><U+0E31><U+0E19><U+0E17><U+0E23><U+0E32><U+0E23><U+0E21><U+0E22><U+0E4C>",NA
731,228,"THA","Thailand",62,"Si Sa Ket",731,"Khukhan","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E02><U+0E38><U+0E02><U+0E31><U+0E19><U+0E18><U+0E4C>",NA
732,228,"THA","Thailand",62,"Si Sa Ket",732,"Khun Han","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E02><U+0E38><U+0E19><U+0E2B><U+0E32><U+0E0D>",NA
733,228,"THA","Thailand",62,"Si Sa Ket",733,"Muang Chan","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E40><U+0E21><U+0E37><U+0E2D><U+0E07><U+0E08><U+0E31><U+0E19><U+0E17><U+0E23><U+0E4C>",NA
734,228,"THA","Thailand",62,"Si Sa Ket",734,"Muang Si Sa Ket","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E40><U+0E21><U+0E37><U+0E2D><U+0E07><U+0E28><U+0E23><U+0E35><U+0E2A><U+0E30><U+0E40><U+0E01><U+0E29>",NA
735,228,"THA","Thailand",62,"Si Sa Ket",735,"Nam Kliang","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E19><U+0E49><U+0E33><U+0E40><U+0E01><U+0E25><U+0E35><U+0E49><U+0E22><U+0E07>",NA
736,228,"THA","Thailand",62,"Si Sa Ket",736,"Non Khun","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E42><U+0E19><U+0E19><U+0E04><U+0E39><U+0E13>",NA
737,228,"THA","Thailand",62,"Si Sa Ket",737,"Phayu","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E1E><U+0E22><U+0E38><U+0E2B><U+0E4C>",NA
738,228,"THA","Thailand",62,"Si Sa Ket",738,"Phrai Bung","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E44><U+0E1E><U+0E23><U+0E1A><U+0E36><U+0E07>",NA
739,228,"THA","Thailand",62,"Si Sa Ket",739,"Phu Sing","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E20><U+0E39><U+0E2A><U+0E34><U+0E07><U+0E2B><U+0E4C>",NA
740,228,"THA","Thailand",62,"Si Sa Ket",740,"Prang Ku","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E1B><U+0E23><U+0E32><U+0E07><U+0E04><U+0E4C><U+0E01><U+0E39><U+0E48>",NA
741,228,"THA","Thailand",62,"Si Sa Ket",741,"Rasi Salai","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E23><U+0E32><U+0E29><U+0E35><U+0E44><U+0E28><U+0E25>",NA
742,228,"THA","Thailand",62,"Si Sa Ket",742,"Sri Ratana","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E28><U+0E23><U+0E35><U+0E23><U+0E31><U+0E15><U+0E19><U+0E30>",NA
743,228,"THA","Thailand",62,"Si Sa Ket",743,"Uthumphon Phisai","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E2D><U+0E38><U+0E17><U+0E38><U+0E21><U+0E1E><U+0E23><U+0E1E><U+0E34><U+0E2A><U+0E31><U+0E22>",NA
744,228,"THA","Thailand",62,"Si Sa Ket",744,"Wang Hin","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E27><U+0E31><U+0E07><U+0E2B><U+0E34><U+0E19>",NA
745,228,"THA","Thailand",62,"Si Sa Ket",745,"Yang Chum Noi","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E22><U+0E32><U+0E07><U+0E0A><U+0E38><U+0E21><U+0E19><U+0E49><U+0E2D><U+0E22>",NA
746,228,"THA","Thailand",63,"Sing Buri",746,"Bang Rachan","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E1A><U+0E32><U+0E07><U+0E23><U+0E30><U+0E08><U+0E31><U+0E19>",NA
747,228,"THA","Thailand",63,"Sing Buri",747,"In Buri","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E2D><U+0E34><U+0E19><U+0E17><U+0E23><U+0E4C><U+0E1A><U+0E38><U+0E23><U+0E35>",NA
748,228,"THA","Thailand",63,"Sing Buri",748,"Khai Bang Rachan","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E04><U+0E48><U+0E32><U+0E22><U+0E1A><U+0E32><U+0E07><U+0E23><U+0E30><U+0E08><U+0E31><U+0E19>",NA
749,228,"THA","Thailand",63,"Sing Buri",749,"Muang Sing Buri","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E40><U+0E21><U+0E37><U+0E2D><U+0E07><U+0E2A><U+0E34><U+0E07><U+0E2B><U+0E4C><U+0E1A><U+0E38><U+0E23><U+0E35>",NA
750,228,"THA","Thailand",63,"Sing Buri",750,"Phrom Buri","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E1E><U+0E23><U+0E2B><U+0E21><U+0E1A><U+0E38><U+0E23><U+0E35>",NA
751,228,"THA","Thailand",63,"Sing Buri",751,"Tha Chang","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E17><U+0E48><U+0E32><U+0E0A><U+0E49><U+0E32><U+0E07>",NA
752,228,"THA","Thailand",64,"Songkhla",752,"Bang Klam","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E1A><U+0E32><U+0E07><U+0E01><U+0E25><U+0E48><U+0E33>",NA
753,228,"THA","Thailand",64,"Songkhla",753,"Chana","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E08><U+0E30><U+0E19><U+0E30>",NA
754,228,"THA","Thailand",64,"Songkhla",754,"Hat Yai","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E2B><U+0E32><U+0E14><U+0E43><U+0E2B><U+0E0D><U+0E48>",NA
755,228,"THA","Thailand",64,"Songkhla",755,"Khlong Hoi Kong","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E04><U+0E25><U+0E2D><U+0E07><U+0E2B><U+0E2D><U+0E22><U+0E42><U+0E02><U+0E48><U+0E07>",NA
756,228,"THA","Thailand",64,"Songkhla",756,"Khuan Niang","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E04><U+0E27><U+0E19><U+0E40><U+0E19><U+0E35><U+0E22><U+0E07>",NA
757,228,"THA","Thailand",64,"Songkhla",757,"Krasae Sinthu","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E01><U+0E23><U+0E30><U+0E41><U+0E2A><U+0E2A><U+0E34><U+0E19><U+0E18><U+0E38><U+0E4C>","Krasae Sin"
758,228,"THA","Thailand",64,"Songkhla",758,"Muang Songkhla","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E40><U+0E21><U+0E37><U+0E2D><U+0E07><U+0E2A><U+0E07><U+0E02><U+0E25><U+0E32>",NA
759,228,"THA","Thailand",64,"Songkhla",759,"Na Mom","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E19><U+0E32><U+0E2B><U+0E21><U+0E48><U+0E2D><U+0E21>",NA
760,228,"THA","Thailand",64,"Songkhla",760,"Na Thawi","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E19><U+0E32><U+0E17><U+0E27><U+0E35>",NA
761,228,"THA","Thailand",64,"Songkhla",761,"Ranot","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E23><U+0E30><U+0E42><U+0E19><U+0E14>",NA
762,228,"THA","Thailand",64,"Songkhla",762,"Rattaphum","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E23><U+0E31><U+0E15><U+0E20><U+0E39><U+0E21><U+0E34>",NA
763,228,"THA","Thailand",64,"Songkhla",763,"Saba Yoi","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E2A><U+0E30><U+0E1A><U+0E49><U+0E32><U+0E22><U+0E49><U+0E2D><U+0E22>",NA
764,228,"THA","Thailand",64,"Songkhla",764,"Sadao","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E2A><U+0E30><U+0E40><U+0E14><U+0E32>",NA
765,228,"THA","Thailand",64,"Songkhla",765,"Sathing Phra","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E2A><U+0E17><U+0E34><U+0E07><U+0E1E><U+0E23><U+0E30>",NA
766,228,"THA","Thailand",64,"Songkhla",766,"Singha Nakhon","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E2A><U+0E34><U+0E07><U+0E2B><U+0E19><U+0E04><U+0E23>",NA
767,228,"THA","Thailand",64,"Songkhla",767,"Songkhla Lake","Water body","Water body",NA,NA
768,228,"THA","Thailand",64,"Songkhla",768,"Thepha","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E40><U+0E17><U+0E1E><U+0E32>",NA
769,228,"THA","Thailand",65,"Sukhothai",769,"Ban Dan Lan Hoi","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E1A><U+0E49><U+0E32><U+0E19><U+0E14><U+0E48><U+0E32><U+0E19><U+0E25><U+0E32><U+0E19><U+0E2B><U+0E2D><U+0E22>",NA
770,228,"THA","Thailand",65,"Sukhothai",770,"Khiri Mat","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E04><U+0E35><U+0E23><U+0E35><U+0E21><U+0E32><U+0E28>",NA
771,228,"THA","Thailand",65,"Sukhothai",771,"Kong Krailat","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E01><U+0E07><U+0E44><U+0E01><U+0E23><U+0E25><U+0E32><U+0E28>",NA
772,228,"THA","Thailand",65,"Sukhothai",772,"Muang Sukhothai","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E40><U+0E21><U+0E37><U+0E2D><U+0E07><U+0E2A><U+0E38><U+0E42><U+0E02><U+0E17><U+0E31><U+0E22>",NA
773,228,"THA","Thailand",65,"Sukhothai",773,"Sawankhalok","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E2A><U+0E27><U+0E23><U+0E23><U+0E04><U+0E42><U+0E25><U+0E01>",NA
774,228,"THA","Thailand",65,"Sukhothai",774,"Si Nakhon","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E28><U+0E23><U+0E35><U+0E19><U+0E04><U+0E23>",NA
775,228,"THA","Thailand",65,"Sukhothai",775,"Si Sam Rong","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E28><U+0E23><U+0E35><U+0E2A><U+0E33><U+0E42><U+0E23><U+0E07>",NA
776,228,"THA","Thailand",65,"Sukhothai",776,"Si Satchanalai","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E28><U+0E23><U+0E35><U+0E2A><U+0E31><U+0E0A><U+0E19><U+0E32><U+0E25><U+0E31><U+0E22>",NA
777,228,"THA","Thailand",65,"Sukhothai",777,"Thung Saliam","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E17><U+0E38><U+0E48><U+0E07><U+0E40><U+0E2A><U+0E25><U+0E35><U+0E48><U+0E22><U+0E21>",NA
778,228,"THA","Thailand",66,"Suphan Buri",778,"Bang Pla Ma","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E1A><U+0E32><U+0E07><U+0E1B><U+0E25><U+0E32><U+0E21><U+0E49><U+0E32>",NA
779,228,"THA","Thailand",66,"Suphan Buri",779,"Dan Chang","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E14><U+0E48><U+0E32><U+0E19><U+0E0A><U+0E49><U+0E32><U+0E07>",NA
780,228,"THA","Thailand",66,"Suphan Buri",780,"Doembang Nangbua","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E40><U+0E14><U+0E34><U+0E21><U+0E1A><U+0E32><U+0E07><U+0E19><U+0E32><U+0E07><U+0E1A><U+0E27><U+0E0A>","Doembang Nangbuat"
781,228,"THA","Thailand",66,"Suphan Buri",781,"Don Chedi","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E14><U+0E2D><U+0E19><U+0E40><U+0E08><U+0E14><U+0E35><U+0E22><U+0E4C>",NA
782,228,"THA","Thailand",66,"Suphan Buri",782,"Muang Suphanburi","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E40><U+0E21><U+0E37><U+0E2D><U+0E07><U+0E2A><U+0E38><U+0E1E><U+0E23><U+0E23><U+0E13><U+0E1A><U+0E38><U+0E23><U+0E35>","Suphanburi"
783,228,"THA","Thailand",66,"Suphan Buri",783,"Nong Ya Sai","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E2B><U+0E19><U+0E2D><U+0E07><U+0E2B><U+0E0D><U+0E49><U+0E32><U+0E44><U+0E0B>",NA
784,228,"THA","Thailand",66,"Suphan Buri",784,"Sam Chuk","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E2A><U+0E32><U+0E21><U+0E0A><U+0E38><U+0E01>",NA
785,228,"THA","Thailand",66,"Suphan Buri",785,"Si Prachan","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E28><U+0E23><U+0E35><U+0E1B><U+0E23><U+0E30><U+0E08><U+0E31><U+0E19><U+0E15><U+0E4C>",NA
786,228,"THA","Thailand",66,"Suphan Buri",786,"Song Phi Nong","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E2A><U+0E2D><U+0E07><U+0E1E><U+0E35><U+0E48><U+0E19><U+0E49><U+0E2D><U+0E07>",NA
787,228,"THA","Thailand",66,"Suphan Buri",787,"U Thong","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E2D><U+0E39><U+0E48><U+0E17><U+0E2D><U+0E07>",NA
788,228,"THA","Thailand",67,"Surat Thani",788,"Ban Na Doem","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E1A><U+0E49><U+0E32><U+0E19><U+0E19><U+0E32><U+0E40><U+0E14><U+0E34><U+0E21>",NA
789,228,"THA","Thailand",67,"Surat Thani",789,"Ban Na San","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E1A><U+0E49><U+0E32><U+0E19><U+0E19><U+0E32><U+0E2A><U+0E32><U+0E23>",NA
