"OBJECTID","ID_0","ISO","NAME_0","ID_1","NAME_1","ID_2","NAME_2","ID_3","NAME_3","TYPE_3","ENGTYPE_3","NL_NAME_3","VARNAME_3"
662,228,"THA","Thailand",10,"Chiang Mai",145,"Doi Tao",662,"Muet Ka","Tambon","Sub district",NA,"Mut Ka"
663,228,"THA","Thailand",10,"Chiang Mai",145,"Doi Tao",663,"Pong Thung","Tambon","Sub district",NA,NA
664,228,"THA","Thailand",10,"Chiang Mai",145,"Doi Tao",664,"Tha Duea","Tambon","Sub district",NA,"Tha Dua"
665,228,"THA","Thailand",10,"Chiang Mai",146,"Fang",665,"Mae Ngon","Tambon","Sub district",NA,NA
666,228,"THA","Thailand",10,"Chiang Mai",146,"Fang",666,"Mae Sun","Tambon","Sub district",NA,NA
667,228,"THA","Thailand",10,"Chiang Mai",146,"Fang",667,"Mon Pin","Tambon","Sub district",NA,NA
668,228,"THA","Thailand",10,"Chiang Mai",146,"Fang",668,"San  Sai","Tambon","Sub district",NA,"San Sai"
669,228,"THA","Thailand",10,"Chiang Mai",146,"Fang",669,"Wiang","Tambon","Sub district",NA,NA
670,228,"THA","Thailand",10,"Chiang Mai",147,"Hang Dong",670,"Ban  Pong","Tambon","Sub district",NA,NA
671,228,"THA","Thailand",10,"Chiang Mai",147,"Hang Dong",671,"Ban Waen","Tambon","Sub district",NA,NA
672,228,"THA","Thailand",10,"Chiang Mai",147,"Hang Dong",672,"Han Kaeo","Tambon","Sub district",NA,NA
673,228,"THA","Thailand",10,"Chiang Mai",147,"Hang Dong",673,"Hang Dong","Tambon","Sub district",NA,NA
674,228,"THA","Thailand",10,"Chiang Mai",147,"Hang Dong",674,"Khun Khong","Tambon","Sub district",NA,"Khun Khung"
675,228,"THA","Thailand",10,"Chiang Mai",147,"Hang Dong",675,NA,"Tambon","Sub district",NA,NA
676,228,"THA","Thailand",10,"Chiang Mai",147,"Hang Dong",676,"Nong Kaeo","Tambon","Sub district",NA,NA
677,228,"THA","Thailand",10,"Chiang Mai",147,"Hang Dong",677,"Nong Khwai","Tambon","Sub district",NA,NA
678,228,"THA","Thailand",10,"Chiang Mai",147,"Hang Dong",678,"San Phak Wan","Tambon","Sub district",NA,NA
679,228,"THA","Thailand",10,"Chiang Mai",147,"Hang Dong",679,"Sop Mae Kha","Tambon","Sub district",NA,NA
680,228,"THA","Thailand",10,"Chiang Mai",148,"Hot",680,"Ban Tan","Tambon","Sub district",NA,NA
681,228,"THA","Thailand",10,"Chiang Mai",148,"Hot",681,"Bo  Luang","Tambon","Sub district",NA,NA
682,228,"THA","Thailand",10,"Chiang Mai",148,"Hot",682,"Bo Sali","Tambon","Sub district",NA,NA
683,228,"THA","Thailand",10,"Chiang Mai",148,"Hot",683,"Hang Dong","Tambon","Sub district",NA,NA
684,228,"THA","Thailand",10,"Chiang Mai",148,"Hot",684,"Hot","Tambon","Sub district",NA,NA
685,228,"THA","Thailand",10,"Chiang Mai",148,"Hot",685,"Na Kho Ruea","Tambon","Sub district",NA,"Na Kho Rua"
686,228,"THA","Thailand",10,"Chiang Mai",149,"K. Doi Lo",686,"Doi Lo","Tambon","Sub district",NA,NA
687,228,"THA","Thailand",10,"Chiang Mai",149,"K. Doi Lo",687,NA,"Tambon","Sub district",NA,NA
688,228,"THA","Thailand",10,"Chiang Mai",150,"K. Mae On",688,"Huai Kaeo","Tambon","Sub district",NA,NA
689,228,"THA","Thailand",10,"Chiang Mai",150,"K. Mae On",689,"Mae Tha","Tambon","Sub district",NA,NA
690,228,"THA","Thailand",10,"Chiang Mai",150,"K. Mae On",690,"On Nuea","Tambon","Sub district",NA,"On Nua"
691,228,"THA","Thailand",10,"Chiang Mai",150,"K. Mae On",691,"Tha Nuea","Tambon","Sub district",NA,"Tha Nua"
692,228,"THA","Thailand",10,"Chiang Mai",151,"Mae Ai",692,"Ban Luang","Tambon","Sub district",NA,NA
693,228,"THA","Thailand",10,"Chiang Mai",151,"Mae Ai",693,"Mae Ai","Tambon","Sub district",NA,NA
694,228,"THA","Thailand",10,"Chiang Mai",151,"Mae Ai",694,"Mae Na Wang","Tambon","Sub district",NA,NA
695,228,"THA","Thailand",10,"Chiang Mai",151,"Mae Ai",695,"Mae Sao","Tambon","Sub district",NA,NA
696,228,"THA","Thailand",10,"Chiang Mai",151,"Mae Ai",696,"San  Ton  Mue","Tambon","Sub district",NA,"San Ton Mu"
697,228,"THA","Thailand",10,"Chiang Mai",151,"Mae Ai",697,"Tha Ton","Tambon","Sub district",NA,NA
698,228,"THA","Thailand",10,"Chiang Mai",152,"Mae Chaem",698,"Ban Chan","Tambon","Sub district",NA,NA
699,228,"THA","Thailand",10,"Chiang Mai",152,"Mae Chaem",699,"Ban Thap","Tambon","Sub district",NA,NA
700,228,"THA","Thailand",10,"Chiang Mai",152,"Mae Chaem",700,"Chang Khoeng","Tambon","Sub district",NA,NA
701,228,"THA","Thailand",10,"Chiang Mai",152,"Mae Chaem",701,"Mae Na Chon","Tambon","Sub district",NA,"Mae Nachon"
702,228,"THA","Thailand",10,"Chiang Mai",152,"Mae Chaem",702,"Mae Suek","Tambon","Sub district",NA,"Mae Suk"
703,228,"THA","Thailand",10,"Chiang Mai",152,"Mae Chaem",703,NA,"Tambon","Sub district",NA,NA
704,228,"THA","Thailand",10,"Chiang Mai",152,"Mae Chaem",704,"Tha Pha","Tambon","Sub district",NA,"Tha Pla"
705,228,"THA","Thailand",10,"Chiang Mai",153,"Mae Rim",705,"Don Kaeo","Tambon","Sub district",NA,NA
706,228,"THA","Thailand",10,"Chiang Mai",153,"Mae Rim",706,"Huai Sai","Tambon","Sub district",NA,NA
707,228,"THA","Thailand",10,"Chiang Mai",153,"Mae Rim",707,"Khilek","Tambon","Sub district",NA,"Khi Lek"
708,228,"THA","Thailand",10,"Chiang Mai",153,"Mae Rim",708,"Mae Raem","Tambon","Sub district",NA,NA
709,228,"THA","Thailand",10,"Chiang Mai",153,"Mae Rim",709,"Mae Sa","Tambon","Sub district",NA,NA
710,228,"THA","Thailand",10,"Chiang Mai",153,"Mae Rim",710,"Mueang Kaeo","Tambon","Sub district",NA,"Muang Kaeo"
711,228,"THA","Thailand",10,"Chiang Mai",153,"Mae Rim",711,"Pong Yaeng","Tambon","Sub district",NA,NA
712,228,"THA","Thailand",10,"Chiang Mai",153,"Mae Rim",712,"Rim Nuea","Tambon","Sub district",NA,"Rim Nua"
713,228,"THA","Thailand",10,"Chiang Mai",153,"Mae Rim",713,"Saluang","Tambon","Sub district",NA,NA
714,228,"THA","Thailand",10,"Chiang Mai",153,"Mae Rim",714,"San Pong","Tambon","Sub district",NA,NA
715,228,"THA","Thailand",10,"Chiang Mai",154,"Mae Taeng",715,"Ban Chang","Tambon","Sub district",NA,NA
716,228,"THA","Thailand",10,"Chiang Mai",154,"Mae Taeng",716,"Ban Pao","Tambon","Sub district",NA,NA
717,228,"THA","Thailand",10,"Chiang Mai",154,"Mae Taeng",717,"Cho Lae","Tambon","Sub district",NA,NA
718,228,"THA","Thailand",10,"Chiang Mai",154,"Mae Taeng",718,"Khilek","Tambon","Sub district",NA,"Khi Lek"
719,228,"THA","Thailand",10,"Chiang Mai",154,"Mae Taeng",719,"Kuet Chang","Tambon","Sub district",NA,"Kut Chang"
720,228,"THA","Thailand",10,"Chiang Mai",154,"Mae Taeng",720,"Mae Ho Phra","Tambon","Sub district",NA,NA
721,228,"THA","Thailand",10,"Chiang Mai",154,"Mae Taeng",721,"Mae Taeng","Tambon","Sub district",NA,NA
722,228,"THA","Thailand",10,"Chiang Mai",154,"Mae Taeng",722,NA,"Tambon","Sub district",NA,NA
723,228,"THA","Thailand",10,"Chiang Mai",154,"Mae Taeng",723,"Pa Pae","Tambon","Sub district",NA,NA
724,228,"THA","Thailand",10,"Chiang Mai",154,"Mae Taeng",724,"San  Maha Phon","Tambon","Sub district",NA,"San Mahaphon"
725,228,"THA","Thailand",10,"Chiang Mai",154,"Mae Taeng",725,"San  Pa  Yang","Tambon","Sub district",NA,"San Pa Yang"
726,228,"THA","Thailand",10,"Chiang Mai",154,"Mae Taeng",726,"Sop Poeng","Tambon","Sub district",NA,NA
727,228,"THA","Thailand",10,"Chiang Mai",155,"Mae Wang",727,"Ban Kat","Tambon","Sub district",NA,NA
728,228,"THA","Thailand",10,"Chiang Mai",155,"Mae Wang",728,"Mae Win","Tambon","Sub district",NA,NA
729,228,"THA","Thailand",10,"Chiang Mai",155,"Mae Wang",729,"Thung Pi","Tambon","Sub district",NA,NA
730,228,"THA","Thailand",10,"Chiang Mai",156,"Muang Chiang Mai",730,"Chang Phueak","Tambon","Sub district",NA,NA
731,228,"THA","Thailand",10,"Chiang Mai",156,"Muang Chiang Mai",731,"Haiya","Tambon","Sub district",NA,NA
732,228,"THA","Thailand",10,"Chiang Mai",156,"Muang Chiang Mai",732,"Mae Hia","Tambon","Sub district",NA,NA
733,228,"THA","Thailand",10,"Chiang Mai",156,"Muang Chiang Mai",733,NA,"Tambon","Sub district",NA,NA
734,228,"THA","Thailand",10,"Chiang Mai",156,"Muang Chiang Mai",734,"Nong Hoi","Tambon","Sub district",NA,NA
735,228,"THA","Thailand",10,"Chiang Mai",156,"Muang Chiang Mai",735,"Nong Pa Khrang","Tambon","Sub district",NA,NA
736,228,"THA","Thailand",10,"Chiang Mai",156,"Muang Chiang Mai",736,"Pa Daet","Tambon","Sub district",NA,NA
737,228,"THA","Thailand",10,"Chiang Mai",156,"Muang Chiang Mai",737,"Phra Sing","Tambon","Sub district",NA,NA
738,228,"THA","Thailand",10,"Chiang Mai",156,"Muang Chiang Mai",738,"Suthep","Tambon","Sub district",NA,NA
739,228,"THA","Thailand",10,"Chiang Mai",156,"Muang Chiang Mai",739,"Tha Sala","Tambon","Sub district",NA,NA
740,228,"THA","Thailand",10,"Chiang Mai",157,"Omkoi",740,"Mae Tuen","Tambon","Sub district",NA,"Mae Tun"
741,228,"THA","Thailand",10,"Chiang Mai",157,"Omkoi",741,"Mon Chong","Tambon","Sub district",NA,NA
742,228,"THA","Thailand",10,"Chiang Mai",157,"Omkoi",742,NA,"Tambon","Sub district",NA,NA
743,228,"THA","Thailand",10,"Chiang Mai",157,"Omkoi",743,"Omkoi","Tambon","Sub district",NA,"Om Koi"
744,228,"THA","Thailand",10,"Chiang Mai",158,"Phrao",744,"Ban  Pong","Tambon","Sub district",NA,NA
745,228,"THA","Thailand",10,"Chiang Mai",158,"Phrao",745,"Khuean Phak","Tambon","Sub district",NA,"Khuan Phak"
746,228,"THA","Thailand",10,"Chiang Mai",158,"Phrao",746,"Long Khot","Tambon","Sub district",NA,NA
747,228,"THA","Thailand",10,"Chiang Mai",158,"Phrao",747,"Mae Pang","Tambon","Sub district",NA,NA
748,228,"THA","Thailand",10,"Chiang Mai",158,"Phrao",748,"Nam Phrae","Tambon","Sub district",NA,NA
749,228,"THA","Thailand",10,"Chiang Mai",158,"Phrao",749,"Pa Nai","Tambon","Sub district",NA,NA
750,228,"THA","Thailand",10,"Chiang Mai",158,"Phrao",750,"Pa Tum","Tambon","Sub district",NA,NA
751,228,"THA","Thailand",10,"Chiang Mai",158,"Phrao",751,"San  Sai","Tambon","Sub district",NA,"San Sai"
752,228,"THA","Thailand",10,"Chiang Mai",158,"Phrao",752,"Thung Luang","Tambon","Sub district",NA,NA
753,228,"THA","Thailand",10,"Chiang Mai",158,"Phrao",753,"Wiang","Tambon","Sub district",NA,NA
754,228,"THA","Thailand",10,"Chiang Mai",159,"Samoeng",754,"Bo  Kaeo","Tambon","Sub district",NA,NA
755,228,"THA","Thailand",10,"Chiang Mai",159,"Samoeng",755,"Mae Sap","Tambon","Sub district",NA,NA
756,228,"THA","Thailand",10,"Chiang Mai",159,"Samoeng",756,"Samoeng Nuea","Tambon","Sub district",NA,"Samoeng Nua"
757,228,"THA","Thailand",10,"Chiang Mai",159,"Samoeng",757,"Samoeng Tai","Tambon","Sub district",NA,NA
758,228,"THA","Thailand",10,"Chiang Mai",159,"Samoeng",758,"Yang Moen","Tambon","Sub district",NA,NA
759,228,"THA","Thailand",10,"Chiang Mai",160,"San Kamphaeng",759,"Buak Khang","Tambon","Sub district",NA,NA
760,228,"THA","Thailand",10,"Chiang Mai",160,"San Kamphaeng",760,"Chae Chang","Tambon","Sub district",NA,NA
761,228,"THA","Thailand",10,"Chiang Mai",160,"San Kamphaeng",761,"Huai Sai","Tambon","Sub district",NA,NA
762,228,"THA","Thailand",10,"Chiang Mai",160,"San Kamphaeng",762,"On Tai","Tambon","Sub district",NA,NA
763,228,"THA","Thailand",10,"Chiang Mai",160,"San Kamphaeng",763,"Rong Wua Daeng","Tambon","Sub district",NA,NA
764,228,"THA","Thailand",10,"Chiang Mai",160,"San Kamphaeng",764,"San  Kamphaeng","Tambon","Sub district",NA,"San Kampaeng"
765,228,"THA","Thailand",10,"Chiang Mai",160,"San Kamphaeng",765,"San  Klang","Tambon","Sub district",NA,"San Klang"
766,228,"THA","Thailand",10,"Chiang Mai",161,"San Pa Tong",766,"Ban  Mae","Tambon","Sub district",NA,NA
767,228,"THA","Thailand",10,"Chiang Mai",161,"San Pa Tong",767,"Ban Klang","Tambon","Sub district",NA,NA
768,228,"THA","Thailand",10,"Chiang Mai",161,"San Pa Tong",768,"Mae Ka","Tambon","Sub district",NA,NA
769,228,"THA","Thailand",10,"Chiang Mai",161,"San Pa Tong",769,"Makham Luang","Tambon","Sub district",NA,"Ma-kham Luang"
770,228,"THA","Thailand",10,"Chiang Mai",161,"San Pa Tong",770,"San Klang","Tambon","Sub district",NA,NA
771,228,"THA","Thailand",10,"Chiang Mai",161,"San Pa Tong",771,"Tha Wang Phrao","Tambon","Sub district",NA,"Tha Wang Thrao"
772,228,"THA","Thailand",10,"Chiang Mai",161,"San Pa Tong",772,"Thung Satok","Tambon","Sub district",NA,NA
773,228,"THA","Thailand",10,"Chiang Mai",161,"San Pa Tong",773,"Thung Tom","Tambon","Sub district",NA,NA
774,228,"THA","Thailand",10,"Chiang Mai",161,"San Pa Tong",774,"Yu Wa","Tambon","Sub district",NA,NA
775,228,"THA","Thailand",10,"Chiang Mai",162,"San Sai",775,"Mae Faek Mai","Tambon","Sub district",NA,"Mae Phaek Mai"
776,228,"THA","Thailand",10,"Chiang Mai",162,"San Sai",776,"Mae Faek","Tambon","Sub district",NA,"Mae Phaek"
777,228,"THA","Thailand",10,"Chiang Mai",162,"San Sai",777,"Mueang Len","Tambon","Sub district",NA,"Muang Len"
778,228,"THA","Thailand",10,"Chiang Mai",162,"San Sai",778,NA,"Tambon","Sub district",NA,NA
779,228,"THA","Thailand",10,"Chiang Mai",162,"San Sai",779,"Nong Chom","Tambon","Sub district",NA,NA
780,228,"THA","Thailand",10,"Chiang Mai",162,"San Sai",780,"Nong Han","Tambon","Sub district",NA,NA
781,228,"THA","Thailand",10,"Chiang Mai",162,"San Sai",781,"Nong Yaeng","Tambon","Sub district",NA,NA
782,228,"THA","Thailand",10,"Chiang Mai",162,"San Sai",782,"Pa Phai","Tambon","Sub district",NA,NA
783,228,"THA","Thailand",10,"Chiang Mai",163,"Saraphi",783,"Chai Sathan","Tambon","Sub district",NA,"Chaiya Sathan"
784,228,"THA","Thailand",10,"Chiang Mai",163,"Saraphi",784,"Chomphu","Tambon","Sub district",NA,NA
785,228,"THA","Thailand",10,"Chiang Mai",163,"Saraphi",785,"Don Kaeo","Tambon","Sub district",NA,NA
786,228,"THA","Thailand",10,"Chiang Mai",163,"Saraphi",786,"Khua Mung","Tambon","Sub district",NA,NA
787,228,"THA","Thailand",10,"Chiang Mai",163,"Saraphi",787,"Nong Faek","Tambon","Sub district",NA,NA
788,228,"THA","Thailand",10,"Chiang Mai",163,"Saraphi",788,"Nong Phueng","Tambon","Sub district",NA,"Nong Phung"
789,228,"THA","Thailand",10,"Chiang Mai",163,"Saraphi",789,"Pa Bong","Tambon","Sub district",NA,NA
790,228,"THA","Thailand",10,"Chiang Mai",163,"Saraphi",790,"Saraphi","Tambon","Sub district",NA,NA
791,228,"THA","Thailand",10,"Chiang Mai",163,"Saraphi",791,"Tha Kwang","Tambon","Sub district",NA,NA
792,228,"THA","Thailand",10,"Chiang Mai",163,"Saraphi",792,"Tha Wang Tan","Tambon","Sub district",NA,NA
793,228,"THA","Thailand",10,"Chiang Mai",164,"Wiang Haeng",793,"Mueang Haeng","Tambon","Sub district",NA,"Muang Haeng"
794,228,"THA","Thailand",10,"Chiang Mai",164,"Wiang Haeng",794,"Piang Luang","Tambon","Sub district",NA,NA
795,228,"THA","Thailand",11,"Chiang Rai",165,"Chiang Khong",795,"Bun Rueang","Tambon","Sub district",NA,"Bun Ruang"
796,228,"THA","Thailand",11,"Chiang Rai",165,"Chiang Khong",796,"Huai So","Tambon","Sub district",NA,NA
797,228,"THA","Thailand",11,"Chiang Rai",165,"Chiang Khong",797,"Khrueng","Tambon","Sub district",NA,"Khrung"
798,228,"THA","Thailand",11,"Chiang Rai",165,"Chiang Khong",798,"Sathan","Tambon","Sub district",NA,NA
799,228,"THA","Thailand",11,"Chiang Rai",165,"Chiang Khong",799,"Si Don Chai","Tambon","Sub district",NA,"Sri Don Chai"
800,228,"THA","Thailand",11,"Chiang Rai",165,"Chiang Khong",800,"Wiang","Tambon","Sub district",NA,NA
801,228,"THA","Thailand",11,"Chiang Rai",166,"Chiang Saen",801,"Ban Saeo","Tambon","Sub district",NA,NA
802,228,"THA","Thailand",11,"Chiang Rai",166,"Chiang Saen",802,"Mae Ngoen","Tambon","Sub district",NA,NA
803,228,"THA","Thailand",11,"Chiang Rai",166,"Chiang Saen",803,"Pa Sak","Tambon","Sub district",NA,NA
804,228,"THA","Thailand",11,"Chiang Rai",166,"Chiang Saen",804,"Sri Don Mun","Tambon","Sub district",NA,NA
805,228,"THA","Thailand",11,"Chiang Rai",166,"Chiang Saen",805,"Wiang","Tambon","Sub district",NA,NA
806,228,"THA","Thailand",11,"Chiang Rai",167,"K. Doi Luang",806,NA,"Tambon","Sub district",NA,NA
807,228,"THA","Thailand",11,"Chiang Rai",167,"K. Doi Luang",807,"Pong Noi","Tambon","Sub district",NA,NA
808,228,"THA","Thailand",11,"Chiang Rai",168,"K. Wieng Chiang",808,"Dong Maha Wan","Tambon","Sub district",NA,NA
809,228,"THA","Thailand",11,"Chiang Rai",169,"Khun Tan",809,"Pa Tan","Tambon","Sub district",NA,NA
810,228,"THA","Thailand",11,"Chiang Rai",169,"Khun Tan",810,"Ta","Tambon","Sub district",NA,NA
811,228,"THA","Thailand",11,"Chiang Rai",169,"Khun Tan",811,"Yang Hom","Tambon","Sub district",NA,NA
812,228,"THA","Thailand",11,"Chiang Rai",170,"Mae Chan",812,"Chan  Chawa  Tai","Tambon","Sub district",NA,"Chan Chawa Tai"
813,228,"THA","Thailand",11,"Chiang Rai",170,"Mae Chan",813,"Mae Chan","Tambon","Sub district",NA,NA
814,228,"THA","Thailand",11,"Chiang Rai",170,"Mae Chan",814,"Mae Rai","Tambon","Sub district",NA,NA
815,228,"THA","Thailand",11,"Chiang Rai",170,"Mae Chan",815,NA,"Tambon","Sub district",NA,NA
816,228,"THA","Thailand",11,"Chiang Rai",170,"Mae Chan",816,"Pa Tueng","Tambon","Sub district",NA,"Pa Tung"
817,228,"THA","Thailand",11,"Chiang Rai",170,"Mae Chan",817,"San  Sai","Tambon","Sub district",NA,"San Sai"
818,228,"THA","Thailand",11,"Chiang Rai",170,"Mae Chan",818,"Si Kham","Tambon","Sub district",NA,"Sri Kham"
819,228,"THA","Thailand",11,"Chiang Rai",170,"Mae Chan",819,"Tha Khao Plueak","Tambon","Sub district",NA,"Tha Kao Pluak"
820,228,"THA","Thailand",11,"Chiang Rai",171,"Mae Fa Luang",820,"Mae Fa Luang","Tambon","Sub district",NA,NA
821,228,"THA","Thailand",11,"Chiang Rai",171,"Mae Fa Luang",821,NA,"Tambon","Sub district",NA,NA
822,228,"THA","Thailand",11,"Chiang Rai",172,"Mae Lao",822,"Bua Sali","Tambon","Sub district",NA,NA
823,228,"THA","Thailand",11,"Chiang Rai",172,"Mae Lao",823,"Chom Mok Kaeo","Tambon","Sub district",NA,NA
824,228,"THA","Thailand",11,"Chiang Rai",172,"Mae Lao",824,"Dong Mada","Tambon","Sub district",NA,NA
825,228,"THA","Thailand",11,"Chiang Rai",172,"Mae Lao",825,NA,"Tambon","Sub district",NA,NA
826,228,"THA","Thailand",11,"Chiang Rai",172,"Mae Lao",826,"Pa Ko Dam","Tambon","Sub district",NA,NA
827,228,"THA","Thailand",11,"Chiang Rai",173,"Mae Sai",827,"Ban Dai","Tambon","Sub district",NA,NA
828,228,"THA","Thailand",11,"Chiang Rai",173,"Mae Sai",828,"Huai Khrai","Tambon","Sub district",NA,NA
829,228,"THA","Thailand",11,"Chiang Rai",173,"Mae Sai",829,"Ko Chang","Tambon","Sub district",NA,NA
830,228,"THA","Thailand",11,"Chiang Rai",173,"Mae Sai",830,"Mae Sai","Tambon","Sub district",NA,NA
831,228,"THA","Thailand",11,"Chiang Rai",173,"Mae Sai",831,"Pong Pha","Tambon","Sub district",NA,NA
832,228,"THA","Thailand",11,"Chiang Rai",173,"Mae Sai",832,"Si Mueang Chum","Tambon","Sub district",NA,"Sri Muang Chum"
833,228,"THA","Thailand",11,"Chiang Rai",173,"Mae Sai",833,"Wiang Phang Kham","Tambon","Sub district",NA,NA
834,228,"THA","Thailand",11,"Chiang Rai",174,"Mae Suai",834,"Mae Phrik","Tambon","Sub district",NA,"Mae Plik"
835,228,"THA","Thailand",11,"Chiang Rai",174,"Mae Suai",835,"Mae Suai","Tambon","Sub district",NA,"Mae Sa-ruai"
836,228,"THA","Thailand",11,"Chiang Rai",174,"Mae Suai",836,"Pa Daet","Tambon","Sub district",NA,NA
837,228,"THA","Thailand",11,"Chiang Rai",174,"Mae Suai",837,"Si Thoi","Tambon","Sub district",NA,"Sri Thoi"
838,228,"THA","Thailand",11,"Chiang Rai",174,"Mae Suai",838,"Tha Ko","Tambon","Sub district",NA,NA
839,228,"THA","Thailand",11,"Chiang Rai",174,"Mae Suai",839,"Wawi","Tambon","Sub district",NA,"Wa Wi"
840,228,"THA","Thailand",11,"Chiang Rai",175,"Muang Chiang Rai",840,"Ban Du","Tambon","Sub district",NA,NA
841,228,"THA","Thailand",11,"Chiang Rai",175,"Muang Chiang Rai",841,"Don Lan","Tambon","Sub district",NA,"Doi Lan"
842,228,"THA","Thailand",11,"Chiang Rai",175,"Muang Chiang Rai",842,"Huai Chomphu","Tambon","Sub district",NA,NA
843,228,"THA","Thailand",11,"Chiang Rai",175,"Muang Chiang Rai",843,"Huai Sak","Tambon","Sub district",NA,NA
844,228,"THA","Thailand",11,"Chiang Rai",175,"Muang Chiang Rai",844,"Mae Khao Tom","Tambon","Sub district",NA,"Mae Kao Tom"
845,228,"THA","Thailand",11,"Chiang Rai",175,"Muang Chiang Rai",845,"Mae Kon","Tambon","Sub district",NA,NA
846,228,"THA","Thailand",11,"Chiang Rai",175,"Muang Chiang Rai",846,"Mae Yao","Tambon","Sub district",NA,NA
847,228,"THA","Thailand",11,"Chiang Rai",175,"Muang Chiang Rai",847,"Nang Lae","Tambon","Sub district",NA,NA
848,228,"THA","Thailand",11,"Chiang Rai",175,"Muang Chiang Rai",848,"Rim Kok","Tambon","Sub district",NA,NA
849,228,"THA","Thailand",11,"Chiang Rai",175,"Muang Chiang Rai",849,"San Sai","Tambon","Sub district",NA,"Sun Sai"
850,228,"THA","Thailand",11,"Chiang Rai",175,"Muang Chiang Rai",850,"Tha Sai","Tambon","Sub district",NA,NA
851,228,"THA","Thailand",11,"Chiang Rai",176,"Pa Daet",851,NA,"Tambon","Sub district",NA,NA
852,228,"THA","Thailand",11,"Chiang Rai",176,"Pa Daet",852,"Pa Daet","Tambon","Sub district",NA,NA
853,228,"THA","Thailand",11,"Chiang Rai",176,"Pa Daet",853,"Pa Ngae","Tambon","Sub district",NA,NA
854,228,"THA","Thailand",11,"Chiang Rai",176,"Pa Daet",854,"San  Makha","Tambon","Sub district",NA,"San Makha"
855,228,"THA","Thailand",11,"Chiang Rai",177,"Phan",855,"Charoen Mueang","Tambon","Sub district",NA,"Charoen Muang"
856,228,"THA","Thailand",11,"Chiang Rai",177,"Phan",856,"Doi Ngam","Tambon","Sub district",NA,NA
857,228,"THA","Thailand",11,"Chiang Rai",177,"Phan",857,"Hua Ngom","Tambon","Sub district",NA,NA
858,228,"THA","Thailand",11,"Chiang Rai",177,"Phan",858,"Mae  O","Tambon","Sub district",NA,NA
859,228,"THA","Thailand",11,"Chiang Rai",177,"Phan",859,"Muang Kham","Tambon","Sub district",NA,NA
860,228,"THA","Thailand",11,"Chiang Rai",177,"Phan",860,"Mueang Phan","Tambon","Sub district",NA,"Muang Phan"
861,228,"THA","Thailand",11,"Chiang Rai",177,"Phan",861,NA,"Tambon","Sub district",NA,NA
862,228,"THA","Thailand",11,"Chiang Rai",177,"Phan",862,"Pa Hung","Tambon","Sub district",NA,NA
863,228,"THA","Thailand",11,"Chiang Rai",177,"Phan",863,"San Klang","Tambon","Sub district",NA,NA
864,228,"THA","Thailand",11,"Chiang Rai",177,"Phan",864,"San Makhet","Tambon","Sub district",NA,"Sun Ma Khet"
865,228,"THA","Thailand",11,"Chiang Rai",177,"Phan",865,"Santi Suk","Tambon","Sub district",NA,NA
866,228,"THA","Thailand",11,"Chiang Rai",177,"Phan",866,"Than Thong","Tambon","Sub district",NA,NA
867,228,"THA","Thailand",11,"Chiang Rai",178,"Phaya Mengrai",867,"Mae Pao","Tambon","Sub district",NA,NA
868,228,"THA","Thailand",11,"Chiang Rai",178,"Phaya Mengrai",868,"Mae Tam","Tambon","Sub district",NA,NA
869,228,"THA","Thailand",11,"Chiang Rai",178,"Phaya Mengrai",869,"Mai Ya","Tambon","Sub district",NA,NA
870,228,"THA","Thailand",11,"Chiang Rai",178,"Phaya Mengrai",870,"Mengrai","Tambon","Sub district",NA,NA
871,228,"THA","Thailand",11,"Chiang Rai",179,"Thoeng",871,"Mae Loi","Tambon","Sub district",NA,NA
872,228,"THA","Thailand",11,"Chiang Rai",179,"Thoeng",872,"Ngao","Tambon","Sub district",NA,NA
